name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,concentration,asymmetry,smoothness,clumpiness,gini,m20,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W
COSJ100028+020024,10,5.249604823771605,0.5596929757406732,0.810542362426614,2.4636850890846778,0.264578444069879,0.1973171288010727,1.1637359080283394,0.5422595685954149,-1.5999690652821297,0.5919554211886027,0.273267842792134,2.1662095881471277,0.03338141065252287,0.8573024868965149,306.2917700716207,0.026223010919230988,1.0594182014465332,359.9655986546495,0.009999322778303728,1.465419888496399,554.2491141194332,0.011349817695812791,2.6290926933288574,522.9674316839519,0.5808482898307384,0.6439241999454883,0.40553411419641505,-0.06307591011474999
COSJ100028+021600,7,4.836453314086729,1.070398183069552,0.8417598019794258,4.226960605592799,0.37398060085669643,0.44774030520102526,2.2988531168496773,0.724266969068595,-2.485712681975318,0.2058701620839619,0.16369721937162812,1.2576277280348425,0.03167211647363059,31.742555618286133,2559.2611463069284,0.026376255070530326,45.231773376464844,3486.486098923491,0.012033179840903291,43.79176330566406,6139.5475496975705,0.012466840148740652,19.485923767089844,3788.991366974544,0.42602253079926855,0.9500544095217079,0.09033919450661113,-0.5240318787224394
COSJ100028+021710,4,2.8243485625183484,0.7001878940174608,0.6928723228764982,2.690263473213949,0.2677812444256011,0.21638681155652323,1.2015315810975902,0.6070473233871064,-1.7639231588352242,0.15369792496608148,0.05179371231757,2.9675016153252733,0.022719039780974247,2.1197683811187744,687.9627319801157,0.01893564311664073,2.4827470779418945,808.7012579718466,0.007855713438110761,2.586641788482666,1166.8482238894794,0.008803517259233206,1.340610384941101,839.175263002573,0.215719402227378,0.573623642567409,0.04016138668633331,-0.357904240340031
COSJ100028+021731,9,6.192640237770139,1.1476381011234928,0.7214212793498329,2.776044533859779,1.1674377193541114,0.3035901757080104,1.5978526067039336,0.6681760377720948,-1.5696741969522274,0.1408540631510164,0.07903553473088709,1.78216119661389,0.02649028887531972,3.5005125999450684,1121.3584614858091,0.021786077454159457,5.875580787658691,1612.350849825441,0.009260333546391507,9.535048484802246,3152.5941600040533,0.010457791654435918,7.97934627532959,3842.570691661327,1.3371935036774025,1.1223090055948513,0.9429057877553482,0.2148844980825512
COSJ100028+021928,5,2.9182498090198465,1.1693551153750719,0.6879727680507755,3.93148904874514,1.0617527480944746,0.4460752944250033,2.3461156795119824,0.7113875942284651,-2.294338860685607,0.1359887189252519,0.1065203916104784,1.2766449397081894,0.04242521247289525,17.588666915893555,2411.7008762240657,0.03371580695749524,27.967193603515625,3639.6866092139244,0.01807593458407428,36.054161071777344,6171.998611479532,0.014206098709774208,16.62483024597168,3986.7042690797243,0.5457264500676332,1.0202559462917753,0.09887507584198113,-0.4745294962241421
COSJ100030+014754,4,3.5602912666130138,0.9351414265831381,0.38873752742944817,3.061672889608942,0.3669305535750639,0.28539514357102863,1.5328196405610808,0.6308255595531942,-1.8859688822958705,0.13330539609776315,0.11952203290525062,1.115320689060226,0.041986495292679005,2.7413463592529297,472.25091380188906,0.033393845035145746,2.699129104614258,692.4326675724951,0.009915790226519942,4.296173572540283,1426.0917646200396,0.011221757885997243,5.365676403045654,1781.5071875615977,1.4415369297943967,1.1999366624458538,1.0260250751178526,0.24160026734854279
COSJ100030+014853,13,7.263252445960599,0.6361028883441531,0.7064748514672312,2.460603188279477,0.45568598264385896,0.23707733375902912,1.3182142944745008,0.6067906294232616,-1.578243766080566,0.22003027323717586,0.1738242813716184,1.2658201230630939,0.022589102881478317,0.8781697154045105,153.77348083195375,0.018335443765255116,1.049617886543274,222.21715349391525,0.00735417078685667,1.274208426475525,390.60757048701635,0.008219329652694216,2.1897904872894287,551.7209375910243,1.3870950509118014,1.0121480275518926,0.9873547135141181,0.3749470233599085
COSJ100030+015427,9,5.812306539414453,0.08976474274898555,0.3306892026783665,2.3234219993901615,2.0000000000000004,0.0,0.0,0.03355001663339719,-0.7445721566027531,1.40630876349899,0.8513809773307834,1.6517972575661657,0.04549659342817394,15.345433235168457,870.3685449101349,0.03865439017304237,22.892242431640625,1482.2247396110347,0.01437077990709787,23.46340560913086,3157.9094036300667,0.015901086982709717,23.43975257873535,3678.3733681482263,1.5648815558603855,1.3992411981240607,0.9868543796317737,0.16564035773632463
COSJ100030+021410,8,5.501045731199016,0.8294691764487021,0.4819107055803002,2.5193754099595154,0.217726276835508,0.1628794329254665,0.9403395086755667,0.5512370305130913,-1.5994422475274916,0.8003931764670847,0.4006911351314656,1.9975315306251487,0.030295914174925435,1.1237751245498657,693.2604706761435,0.02406028067728109,2.3267784118652344,994.6640574014809,0.007564319328189916,2.6982920169830322,1512.6913788286038,0.009218027820839726,2.89654278755188,1573.429807169081,0.8898773388521043,0.8471347352130033,0.49792737100869705,0.04274260363910092
COSJ100030+022026,10,4.005172249125733,0.7056056309598053,0.6791466300452904,3.922910663588086,0.5193496954464841,0.461220911225448,2.446711150957803,0.7387088817694866,-2.4564475772849264,0.466061672682578,0.4064985959357224,1.1465271401731336,0.029618364434344742,9.609843254089355,412.91712449310353,0.024054731616425667,11.832866668701172,582.4896657888148,0.006711133233562529,10.519458770751953,899.2286811052472,0.008185773134009264,6.852297306060791,797.7557070379553,0.715017563646802,0.8450181401633882,0.34145423752208864,-0.13000057651658592
COSJ100031+015335,9,4.66000082228172,0.8651667474334245,0.7127940983734157,2.7490098115131727,0.2659414069631933,0.17803133047976938,1.110979158668975,0.4282428387406425,-1.9041917302181341,0.3363891323036335,0.1734781769815414,1.939086161479702,0.03633048100551715,1.0793193578720093,321.4961333289732,0.028301115916746052,1.258814811706543,358.15348711487604,0.008763721421267866,1.2762243747711182,445.98714762743475,0.010297728773695556,0.7854124307632446,326.3023799029761,0.016111218415970234,0.3553664737375596,-0.10112235654679808,-0.3392552553215894
COSJ100031+020046,6,6.215106981603496,0.42565934306990705,0.5871346760861611,2.1802136380526775,0.6124944932006352,0.20463376389252932,1.2411042279127227,0.49763376758954275,-0.9769917659932549,0.29323261148219854,0.16878778179759193,1.7372857700911029,0.03011567721314799,1.079123616218567,150.9665235271923,0.024083925698723464,0.8184702396392822,142.43920178429107,0.00985596324753178,0.917543351650238,190.11573257342252,0.010761072848945213,1.3377383947372437,190.82842457648076,0.25440602679385793,0.2503435079242066,0.317533834097343,0.004062518869651434
COSJ100031+020113,6,2.9893730647544836,0.9742832750281547,0.741244296748644,2.014061714313429,1.6547985722978267,0.29060796041812964,1.53182723442393,0.6393395541563827,-1.1806949951901544,0.26747010306673114,0.2164697494944751,1.2356003722984754,0.028280500202660052,62.053016662597656,949.8202231316754,0.022984374471168086,61.30754470825195,1230.0303896258156,0.007937035852928695,13.089024543762207,1930.9041103689378,0.008769113828120461,9.783330917358398,2491.9221899617987,1.04723266313246,0.7702982372499078,0.7665465899197952,0.2769344258825522
COSJ100031+022615,1,0.0,1.6207953403537179,0.9193131666207607,3.8595825359333515,0.786002656127338,0.3589566541124997,1.9156265897078115,0.694387189185877,-2.3750215746658805,,,,0.04156905924371125,57.58349609375,8417.814094739966,0.0436479099304448,75.45409393310547,11160.09610972926,0.036122075645054035,41.240699768066406,10763.580411587842,0.02266306596968371,17.786081314086914,6250.333755502477,-0.3232403045084621,0.26689357354139015,-0.6294118157238928,-0.5901338780498523
COSJ100031+022639,10,5.135492153128475,1.3346625337343219,0.40928703755701284,2.46092018836884,1.7438090565809987,0.5500940937614313,2.8553584370250205,0.7143777692379538,-1.140376179015803,0.2015896366176767,0.18639164607951397,1.0815379383026604,0.0228192070130691,6.755884647369385,543.4387465100399,0.018965453633279356,12.195732116699219,924.7012769056154,0.00806779849155935,13.452123641967773,1926.464641080238,0.009850472235912951,12.987743377685547,2497.255352268461,1.655780881908113,1.3740261060097547,1.078653738171002,0.28175477589835807
