name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,concentration,asymmetry,smoothness,clumpiness,gini,m20,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
test_phase7_run_PRISM_nonlens_000010,3,4.114481313462519,1.8666813108255789,0.6540861745615508,2.8400678566700903,1.9969875710087264,0.8778418050452345,4.537556934657383,0.7983347022031906,-1.3944785581700292,0.3559260899194935,0.2679502771547968,1.3283288739196655,0.042488286013549544,46.8558464050293,3061.2438087930204,0.023636636566243065,46.614540100097656,3388.2399004088393,0.020060959912593566,80.37572479248047,6254.437049938366,0.017777904693917698,63.19965362548828,4555.955098896287,0.43170378863492226,0.7757257649180418,0.3215132069588494,-0.34402197628311953,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000011,2,3.3099636218719053,0.8320568529262562,0.5189865897812638,2.976062117828337,0.5477244687987203,0.4117613868266279,2.0937576456549105,0.8146510227787194,-2.038618457071211,0.2893666145506449,0.2043951458457334,1.4157215591071004,0.03358988289169028,36.15399932861328,8535.350817456725,0.024648527685336413,40.45988464355469,9836.42876356146,0.014348806982875089,45.94282531738281,11502.398335746024,0.014415313607726257,40.54414749145508,11059.98901221482,0.2813332986227971,0.32391756842480296,0.12729311103770163,-0.04258426980200577,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000012,6,6.093220856277256,0.5240075984886543,0.8785698600564289,3.6228085353097965,0.06563402775708649,0.367400890085377,1.9262559199239493,0.7230127688229412,-2.3096435239352644,0.8824835779026372,0.8079928140426667,1.0921923593444693,0.03412955005744085,20.4617919921875,2541.8835132527165,0.030345856711484744,16.584312438964844,2415.068421028118,0.022313331726897926,23.68770980834961,3818.311896396801,0.017158160329511868,14.570775985717773,1662.1403157750028,-0.46121990175435285,0.4417893907276027,-0.40565438906217266,-0.9030092924819555,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000013,2,2.842671093366598,2.562413014527816,0.4102645960088648,2.5002748274514226,1.711159128681783,0.39663792507917245,2.158232610096481,0.606837627064021,-0.7481741209757341,0.13510708379324016,0.05424022313255581,2.4909020647473485,0.04853793741033356,16.05177879333496,7629.407947783358,0.04510421181799271,14.401176452636719,7979.7944091670215,0.061136974280620274,23.644502639770508,10355.78586607799,0.039833375209764835,14.505800247192383,7832.522780904546,0.028527073173541015,0.3317305605215562,-0.020225089155513673,-0.30320348734801517,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000014,3,5.131015686391519,0.5369464560912467,0.6000479027946204,3.8837209547484948,1.6922513511363413,0.56579832339088,2.9084032593129097,0.8059859418504322,-2.467736805307545,0.1951593307157461,0.13264550781281273,1.4712848850573357,0.03754653534160349,27.229944229125977,1334.959778536715,0.02893699696956826,24.733613967895508,1430.8251714431972,0.013081067595518211,51.119232177734375,2705.104805542156,0.011862925071446175,28.255069732666016,2046.7595617142506,0.4639966176054891,0.7667897875441533,0.38870064041945934,-0.30279316993866406,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000015,4,4.622515716382483,2.006951414679545,0.4728314342863806,2.4854343891567447,1.7534300773748732,0.35537072828282207,2.01663112920224,0.5904082003461695,-1.268152210346072,0.15834002954417895,0.10528647232981057,1.503897186793169,0.03350966219333037,72.99825286865234,4479.346809491166,0.03473078005450147,61.84326934814453,4708.122136252699,0.035972761553424666,80.84384155273438,7986.21527563408,0.026875060530290776,35.72201919555664,5573.3222269658,0.23724866079657972,0.6278158105008598,0.1831660807989891,-0.39056714970428036,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000016,2,2.357967200845269,1.0608105771496248,0.7049297245036227,4.2477072571757315,0.19790816993183064,0.5256227463941395,2.69624503620079,0.7817083693035546,-2.574066787831984,0.1782634828204708,0.14869099369249603,1.1988855437279065,0.0666977938137809,52.96468734741211,5128.548668532167,0.05681267626794075,51.662384033203125,5546.2496658720775,0.020064677629688613,80.83214569091797,9754.41879607737,0.017501316207763132,70.25877380371094,8100.580025742762,0.49630408891670247,0.6980172911014025,0.41129175303509463,-0.2017132021847,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000017,3,5.948346232815096,0.5555125048577596,0.7216259909641775,2.7241549571740538,0.39564263455608595,0.2574589881452396,1.3222414671644165,0.7356108109707036,-1.9123847326470136,0.2668948648834864,0.25137819067111455,1.0617264137789613,0.027711818850393387,7.939135551452637,1209.9335706563725,0.017703616309998286,8.317936897277832,1415.3107318262337,0.009922845902138237,17.99059295654297,2829.5892247883603,0.013669025443571337,11.618366241455078,2187.4077859243844,0.6429205671260686,0.922404665560148,0.47269488457669157,-0.2794840984340794,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000018,4,6.151610984109507,2.0581935558429443,0.5663303667269824,1.74704374256937,1.7027914735976468,0.3105021033561722,1.7089443805175544,0.5974721027636785,-1.063776802580711,0.12976779040177325,0.09432443268310334,1.375760094288052,0.0796476125633506,14.971687316894531,8109.46973445639,0.04638322964678441,15.005560874938965,9351.280020203441,0.04661121223659778,17.824865341186523,11616.665608167648,0.0422709480596693,19.97565460205078,12270.56708025001,0.44968044166465465,0.39022257709827013,0.29498393002251927,0.05945786456638441,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000019,5,4.819271893040243,1.2059658059618898,0.662881970589019,4.060714721656986,0.9064248541488166,0.527693120237693,2.7626854917665145,0.7380551521062693,-2.294589867388027,0.22553324981645764,0.20703602927220252,1.0893430028062203,0.03062574470475975,43.76118087768555,3239.6640440058254,0.029419322403604294,41.73270034790039,3487.1760140646948,0.020350306326655136,83.0002670288086,6556.551684584469,0.018370996017195402,55.04929733276367,4917.789806882851,0.4531749665757614,0.7654387830773473,0.3732402341343976,-0.31226381650158586,0.0,0.0,0.0
