name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
PRISM_lens_BR_000006,6,3.4571863819064546,0.8216050123647409,0.8690631648134962,0.24284037313694085,0.20258009767715693,1.1987375656415418,0.028703283863680592,12.8839111328125,1433.7941888528876,0.025838437518811343,12.328521728515625,1872.3574212845415,0.025143236641523084,15.099236488342285,1925.1774882879108,0.014516717742409115,20.846139907836914,2915.264402930392,0.7704778345143697,0.31995989706827443,0.4807229831555483,0.4505179374460952,0.3,0.458908745977763,1.3929462321404555
PRISM_lens_BR_000007,4,3.5110709920144885,0.9659893468885234,0.7523573639811609,0.1556198697779054,0.10783497667342574,1.4431298135223272,0.032952708453363136,27.590190887451172,5375.157261783723,0.026445758173466383,20.471969604492188,4592.877046641428,0.009046680148797549,27.577383041381836,5516.184290376492,0.012725926095938905,27.420215606689453,6455.544854838401,0.19885432018056837,0.028118980279792875,0.36962020936826834,0.17073533990077536,0.3606277041496431,0.4325429153480506,1.503832692549083
PRISM_lens_BR_000010,6,3.634638038153769,1.3536055307372827,0.9567564609210717,0.24307295074080434,0.057382278404186,4.236028221616804,0.023324824078420202,3.502713441848755,988.863824296277,0.02898384930994165,3.595940113067627,1046.789841733873,0.014957718656836205,10.608281135559082,3119.0523465964943,0.015543574409269144,6.555418968200684,2072.917080834508,0.8036136019954527,1.2472154354372127,0.7418060765939369,-0.4436018334417599,2.8184388692979474,0.7468345683879571,1.7951365783149786
PRISM_lens_BR_000012,3,1.941692223129348,1.1970766957686623,0.7315955166585093,0.1648090781151777,0.14432655395020433,1.1419179188054354,0.031123356973022386,2.806877613067627,722.7667640252621,0.029716494402104422,1.828465223312378,516.4340863985708,0.0071475616061238,5.2044758796691895,1410.8980154851452,0.011429250630682354,3.124128580093384,858.1736468938179,0.186442500850071,0.7262436225365542,0.551400686206859,-0.5398011216864832,0.5458334285419906,0.5441775620143061,1.4503563702490463
PRISM_lens_BR_000018,3,4.97762498795029,0.5220124801404564,0.488207675864512,0.21736837603002387,0.200416016384783,1.0845858527229364,0.031756440593437865,2.754966974258423,195.74348025210202,0.031096382126052053,1.7104917764663696,117.13238080346491,0.008629936651752547,4.448266506195068,233.77396679553203,0.01193185284832141,2.0297598838806152,204.77478923881426,0.048972954888637024,0.1927721014361444,0.6064987921940852,-0.1437991465475075,2.081366335760187,1.7063442704505842,2.1207132244533544
PRISM_lens_BR_000019,3,2.24347319284481,0.5350634858420298,0.597022916334049,0.1897438429372609,0.1692188622815168,1.1212925106516685,0.037641961802817966,1.7638107538223267,160.78656762948958,0.02146767130540101,1.2076354026794434,136.76266174740158,0.00804787333655257,2.7659850120544434,266.36708255205303,0.011009130087979394,1.8140356540679932,206.46389772882685,0.2714858941195306,0.5480769743977381,0.44719144308611647,-0.2765910802782073,2.697299537568447,1.7404376898000877,2.346207228273907
PRISM_lens_BR_000020,5,6.204256101950047,0.5293153114684224,0.789008145049316,0.6420129024098575,0.18035763509085231,3.55966578341113,0.024821954911519423,1.7132762670516968,211.05878491187468,0.02296700153938473,0.8552272319793701,139.36690362205263,0.01066292245442075,2.968719005584717,364.14314559008926,0.009242756176000311,2.440953493118286,343.1450425579678,0.5276857386413287,0.592171764850937,0.9782951943915074,-0.06448602620960805,1.7233185134134699,2.0647295426901833,2.673563578388665
PRISM_lens_BR_000022,1,0.0,0.8145967470708325,0.5961546215382845,,,,0.03054246968137654,1.5019772052764893,332.56681091495557,0.02018565743225681,3.310195207595825,691.4761894286494,0.014426713215645997,5.562047958374023,1071.593656144105,0.008736552268389399,2.1695785522460938,534.9562807411421,0.5160984622985336,1.2703780701029372,-0.27864734810151304,-0.7542796078044036,0.3,0.3364290564379037,3.7551591916850287
PRISM_lens_BR_000024,3,3.4945958825940227,0.8008970426259316,0.35743081003073623,0.8727827567032452,0.6254425887865868,1.3954642238171213,0.02919438761883672,6.539265155792236,902.9341819775291,0.022543665928180027,4.31713342666626,981.9341468766797,0.014785970963329835,8.458216667175293,1794.3630409878679,0.01467823207892615,4.0911865234375,1176.2101124927867,0.2870720367780092,0.7456355528779013,0.19600636501525437,-0.45856351609989215,0.834019326272368,2.4217564020142666,4.847703314050273
PRISM_lens_BR_000027,5,3.9542301572579737,3.739936598780074,0.30595027685397425,0.14075486797491563,0.07742091621488,1.81804704537794,0.019885830934106126,11.604750633239746,1802.00827071385,0.023004333411581947,6.299403667449951,1627.5164677319117,0.015140041799886646,14.32387638092041,3189.7230624482036,0.013726149809687779,9.884374618530273,2846.059947079979,0.4962181588268162,0.6199904963003724,0.6067966296891415,-0.12377233747355615,1.277739662250546,0.6084126215822644,3.7933241519958125
