name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
PRISM_lens_BR_000002,4,2.814040763179435,1.430838977724054,0.8377127699093111,0.14503705472221873,0.054582752599279645,2.657195685732655,0.03894631034117829,12.958389282226562,2008.3269601296633,0.029681289569745247,8.304803848266602,1529.9749980312772,0.013474583483814405,26.484519958496094,4329.299080383033,0.01055038617131923,12.083390235900879,2097.724008839112,0.04728482617357142,0.8339579270315417,0.34266003731898054,-0.7866731008579706,2.0744615812317058,1.246855466313974,2.843491969861357
PRISM_lens_BR_000012,2,1.4985764823297227,1.3432339561988136,0.5244759157427012,0.18719185859057977,0.1696285966779514,1.1035395107699506,0.025310165584338344,2.37460994720459,394.85869110104977,0.017912828974461423,2.2680599689483643,342.71474926837254,0.00753007554954128,6.136972904205322,856.0955471778288,0.010860938139877227,3.347046136856079,489.5874104956165,0.2334713501113528,0.8402013414776356,0.3872436155735567,-0.6067299913662828,0.37330992085612974,0.5441775620143061,2.7000797870502393
PRISM_lens_BR_000013,2,3.0102671828103347,1.0850551787084508,0.6296725405013784,0.16934188546747997,0.1435609410151703,1.1795818853652216,0.02958387745368529,4.536772727966309,491.3686647597351,0.024403333200610337,3.176326036453247,435.9816007025074,0.007589080517453124,8.055319786071777,890.227311341092,0.008804967216523072,3.7298099994659424,656.0489671770483,0.3138219965773936,0.6452336410377297,0.4436702363938768,-0.3314116444603362,0.38891667846350786,0.5344184884002601,2.753422058488346
PRISM_lens_BR_000014,1,0.0,0.8801114183302359,0.6636525104425786,,,,0.03163079826285192,8.494518280029297,1286.029755092226,0.03147260446658876,4.335599422454834,697.3504889721517,0.007773380484077858,11.059002876281738,1199.979888189584,0.01270732321464649,5.668184280395508,873.8388970103115,-0.4195491114659978,-0.07519262442762269,0.24495065676111033,-0.3443564870383752,0.42445302576700644,0.40217939547129267,1.0669597530073274
PRISM_lens_BR_000015,4,1.875624129911569,0.8508286585595346,0.6186363818385632,0.3036103480195212,0.262521186949758,1.1565175045381269,0.0230531570825714,4.579601287841797,675.3509606565349,0.024549032655708874,3.021174907684326,440.97461529588327,0.01011792685572096,9.797430038452148,1382.6303493450396,0.012890463970337357,3.8023314476013184,576.4851068644784,-0.17185357479534574,0.777941409103058,0.29093625505415943,-0.9497949838984037,0.3124207596238683,0.38482564788427415,1.1600616413753946
PRISM_lens_BR_000017,5,4.437195830362572,1.185987507059635,0.6357701655278263,0.17375061682185572,0.14920030418761862,1.1645459958537698,0.027633095384804386,18.522031784057617,2706.8800403652713,0.02925692289169844,14.838380813598633,2194.7176660238765,0.02054784513990727,28.60991668701172,8070.159682971425,0.01710808479125166,28.59478759765625,5734.403322136961,0.8150480637300037,1.186032795918523,1.0427739395151316,-0.3709847321885193,2.2404843754089,0.9112367097450979,6.075593040791642
PRISM_lens_BR_000018,4,3.246362577478316,1.1799891727373182,0.32527459225347904,0.1004983572002587,0.07170579938466252,1.4015373660523578,0.026150789251594014,6.224319934844971,1537.2620469615795,0.022936655798209343,3.8090195655822754,944.3020501395222,0.009503146989724244,12.736485481262207,2131.174520002678,0.012467254874527708,6.665968418121338,1916.6656296818983,0.23949612465948691,0.3546777750633364,0.7685885560829111,-0.11518165040384955,2.129020803370861,1.7063442704505842,4.418350994077297
PRISM_lens_BR_000019,6,3.932811273473827,0.12798493501450506,0.3001846338469427,2.14149670864942,0.599265296101573,3.573537000357927,0.03748207325353751,27.272994995117188,3341.007039159478,0.027867669274266343,26.080129623413086,3225.000157246599,0.012030963640707661,28.365182876586914,4901.714950058144,0.016308525090494057,28.475502014160156,6017.6085564477835,0.638866357374387,0.416176653562268,0.6772354836398222,0.22268970381211894,2.7590562649839483,1.7404376898000877,4.643844997897849
PRISM_lens_BR_000020,3,3.9179108206895235,1.0270624010448457,0.9103626576659029,0.13708943444909838,0.05800200806782293,2.3635291090059662,0.036812712352600196,25.321666717529297,3382.1683571459725,0.019454243481978283,10.78415584564209,1930.091215826571,0.009640755994239565,28.223350524902344,5220.107627816498,0.014636554115441994,28.218935012817383,5555.4040620382875,0.5388010749405998,0.4712105882319994,1.147844544613609,0.06759048670860024,0.3268936977312019,2.0647295426901833,2.673563578388665
PRISM_lens_BR_000021,2,2.688354708410886,1.3842815482442798,0.39815438588187335,0.3966555947939838,0.24647883432128115,1.6092886672652376,0.02581280596931833,27.247751235961914,3959.556342174299,0.026079971138366784,10.994752883911133,2660.51291100285,0.018164265586901176,28.630931854248047,9269.13429919444,0.014925746561173799,27.20146942138672,5627.997790894005,0.38176847797695357,0.9234816188353079,0.8134713686807061,-0.5417131408583543,0.5194514141700819,1.9897936381706465,2.437045902616264
PRISM_lens_BR_000023,2,2.8015043717833015,0.8344138291712224,0.7005690222015496,0.3736261807890572,0.2836773500203252,1.317081468655454,0.021964581649532997,1.891477346420288,230.7825850036461,0.030195197094657,2.5234367847442627,317.0851673563011,0.008738829395857961,2.853040933609009,388.10132138989866,0.008676526984695518,2.4001357555389404,329.7213964536786,0.38736024233092636,0.5643552195460876,0.04242800873502958,-0.17699497721516128,0.4827947617257126,0.309910758989818,1.9362753342153314
PRISM_lens_BR_000033,3,4.238960420269861,0.6705763858587587,0.48452538245649596,1.1269700350131795,0.8836652533807577,1.2753359156100998,0.02559627761440098,6.365063667297363,2337.090299242642,0.02758463519990168,2.9032788276672363,2619.4242397183552,0.09315299890038914,11.333993911743164,3582.753024255857,0.010733530083221733,8.702648162841797,3792.010711441515,0.5254851567063887,0.46385344628963165,0.4016592833758434,0.06163171041675706,1.974964516310589,0.3816220294685014,2.30819225381601
PRISM_lens_BR_000035,4,3.4570217958089007,2.065165046003503,0.2724358221547008,0.15558288155927266,0.10161829538859672,1.5310518737232397,0.04261980316119347,3.2841737270355225,849.0226406501606,0.030805003613047954,5.394816875457764,1476.9750254191458,0.015374865182254158,9.266407012939453,2668.356379877776,0.012937747342568988,5.15378999710083,1678.962401757948,0.7403042479058577,1.2433114023423122,0.13916954750649638,-0.5030071544364545,0.9548248903567282,0.2591968673838564,5.656425953518032
PRISM_lens_BR_000039,1,0.0,1.1863268548343617,0.5777236403493662,,,,0.03156125471867688,15.270231246948242,5120.390792856109,0.030452698017734016,16.660667419433594,5356.946312718443,0.010223793581329478,28.6106014251709,13872.35848158598,0.011819479421407321,28.608503341674805,13409.320185204037,1.0452591322832552,1.082117987698463,0.9962236675088044,-0.03685885541520779,0.5000045701444416,1.1103557720887218,3.5832650776614017
PRISM_lens_BR_000044,2,2.6628569425293183,0.5616729988144475,0.8520403821757857,0.40886439623813864,0.15890737875513444,2.5729730075541117,0.030863589126005415,0.28248709440231323,62.022589546628296,0.026922502873871126,0.2486882507801056,53.62359272153117,0.008672417000065777,0.6940815448760986,123.08146722521633,0.011100327146676971,0.2564028203487396,53.483748153666966,-0.16082014920816334,0.7441069248233289,-0.002835181891485689,-0.9049270740314924,3.071643955559851,0.5900014190007179,1.293335309126093
PRISM_lens_BR_000045,3,2.7442540590265265,0.6765589552283844,0.3511804706908563,1.270708311772193,0.2525424250169981,5.031662746117466,0.029721824067336207,0.8670775294303894,264.8008023626171,0.028545567040072863,0.6084149479866028,215.8305528555793,0.008291986081062701,2.415065288543701,698.2788260076195,0.011622093172955683,0.951230525970459,301.85637913877144,0.1422026538366445,1.0527739409216577,0.3642185876348698,-0.9105712870850129,2.029834185016635,0.6122558844827468,1.5397197606752622
PRISM_lens_BR_000050,2,1.08263862887979,0.9303799036475588,0.7720044886683957,0.13853668389436438,0.05145353394175906,2.6924619803797323,0.03166413295608757,3.033522844314575,864.3138525040704,0.02278300748256144,3.8809831142425537,1037.9599853586406,0.01024301972836412,5.10805082321167,1499.8438584208488,0.010835537350940555,4.285758972167969,1653.3270857036114,0.7042182677124659,0.5984364387956311,0.5054454235154328,0.1057818289168349,0.3285713094088177,1.0032978052135388,1.4681762133594405
PRISM_lens_BR_000052,4,2.887818295169151,0.7764012450206899,0.3877512939155298,0.12449479638942457,0.11015716930654526,1.1301560958141597,0.03570901852770787,0.9052954912185669,178.59453671379015,0.01823974001466278,2.866865634918213,298.6804411667399,0.010959090780382468,3.8964691162109375,623.2173112407327,0.01184518562674258,3.036696434020996,457.34786433540285,1.0209462147958228,1.3569283470707159,0.46259967820106773,-0.33598213227489315,1.2869532238407349,0.6051310966721883,1.9054590504254283
PRISM_lens_BR_000054,8,4.423427288274785,1.184377634599734,0.5696684894816411,0.12890833567538393,0.11164227111674246,1.1546552608248772,0.03857013897403703,15.815632820129395,2071.7549657272175,0.027772544942591407,13.855944633483887,1941.2721611708403,0.01370071988408475,28.443788528442383,4427.0431524869055,0.015741301351844348,25.690961837768555,4206.371401409619,0.7689230689858986,0.8244384170229078,0.8395529736893714,-0.05551534803700914,0.8396135791039524,2.8858444417303777,3.2708664346096454
PRISM_lens_BR_000055,4,5.599084121025022,1.4571431991574761,0.39700554966381896,0.15152756473960305,0.11483808865918271,1.3194887385256613,0.02331901596001834,25.105056762695312,4344.034711635206,0.020385722759450768,15.64132022857666,2842.280735824723,0.01366982745301935,23.400802612304688,4380.585153603926,0.014667738161761673,27.81298828125,5884.097041422501,0.32946634919465134,0.009097100142138312,0.7900321375378948,0.3203692490525129,0.9385959642874478,2.867438410049635,3.491888058386228
PRISM_lens_BR_000057,3,3.3068716939457814,1.069251388240835,0.3896238126911866,0.23138995622738223,0.14785303290695098,1.564999727621441,0.023387415994151776,2.355010747909546,1082.2048986926602,0.05276624551277474,2.056079387664795,976.8208041122416,0.010526600986175994,3.6286633014678955,2095.116449387744,0.012680712494315035,2.6277201175689697,1541.3846330996603,0.3840038237052299,0.7172466779302823,0.49524031102864574,-0.3332428542250524,1.1338769545131229,0.4873316273686163,4.076644265921636
PRISM_lens_BR_000059,1,0.0,1.8724606324533466,0.6186656746155752,,,,0.02247529588139455,1.4367271661758423,464.1776989424543,0.02496362185511141,1.6380034685134888,639.4235573296901,0.008584880907297674,4.028971195220947,1170.4102628156543,0.009672159001994338,4.590930938720703,1410.7496395590715,1.2069141917550632,1.0041346249818695,0.8591532892161526,0.20277956677319364,0.9606395109266408,0.7470623828860729,5.211323301681819
PRISM_lens_BR_000061,1,0.0,1.3373148108134936,0.4873848643209652,,,,0.035624720731554066,9.559539794921875,2377.521435817529,0.023982264878461522,14.599262237548828,3763.581434443884,0.010748561381467016,20.809513092041016,5569.927283635829,0.011723954388462875,15.967826843261719,3532.86315663578,0.43000593594819064,0.9243127104490225,-0.06868625473072043,-0.4943067745008318,0.6556125061394702,0.9861967651878193,2.1926639486397557
PRISM_lens_BR_000062,2,5.42836749487053,2.7836547683802175,0.2574084605969717,0.19361177466216356,0.10973767150129822,1.7643145878111064,0.03878107895400528,8.546181678771973,3062.0957965403795,0.031312394413826605,7.7189130783081055,3058.2404788695276,0.02667443164698114,9.537527084350586,4372.417716961354,0.03138484070042762,10.622820854187012,4699.585964046419,0.4651020618369189,0.38675718017484323,0.46646991430167734,0.07834488166207554,0.6675004801975556,0.8785717166811932,5.248024181254895
PRISM_lens_BR_000068,2,2.3418856288235617,1.129050760545537,0.4965453467999343,0.13284311378795435,0.0436474635965389,3.0435471581099702,0.025434717191098234,12.454370498657227,6084.32368033973,0.019185265172452955,6.707732200622559,3816.026599716508,0.00900867849976416,15.633085250854492,9267.75902601704,0.012922531451716162,14.484638214111328,7480.6759807653725,0.22432133497824372,0.4569060574442746,0.7308236268595208,-0.23258472246603087,0.40414290397053027,1.6863173061197494,5.155686275679738
PRISM_lens_BR_000071,2,2.775273798577827,0.9885392834352571,0.48541515874471675,0.5218774164356187,0.4347060628078717,1.20052941765911,0.022157432579719683,1.9901847839355469,959.8798631627578,0.0225641942724939,2.8147356510162354,1234.493352625228,0.007622879021943047,4.8346405029296875,2033.5986213595606,0.010162511868458646,2.735746145248413,1107.9306582651916,0.15573924813900444,0.8151208946589567,-0.11744043887284734,-0.6593816465199522,0.621759697482496,3.1517582989328905,3.923025262812217
