name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
PRISM_lens_BR_000001,6,3.985051034873469,0.5034270498785367,0.8352146307870113,0.6975345268774347,0.5504552210993876,1.2671957684119979,0.02276481008668253,1.4835933446884155,170.5634169831792,0.02853064012265759,3.0557594299316406,435.05987258511595,0.012000536646827282,6.048173904418945,619.7638504244387,0.01588940777321881,4.615566253662109,696.0390645274892,1.5268693169571403,1.4008508831152384,0.5102114658429928,0.12601843384190228,0.8517030262314707,1.3420848527957967,2.24504636672799
PRISM_lens_BR_000004,3,2.449035942583577,1.3825927710154837,0.41698582366114273,0.32095886007340035,0.29443027527560284,1.0901014162791693,0.024748000903009118,2.9272477626800537,622.2200774601661,0.02366221011825414,2.779710292816162,621.6999934129417,0.012154217247878999,5.224328994750977,1127.5488524935208,0.008811699408546146,2.7603073120117188,634.0842745318078,0.020507405294060543,0.6454783668570054,0.02141529982155308,-0.624970961562945,1.546022518669653,0.9286052560354361,3.2352396338704614
PRISM_lens_BR_000007,1,0.0,2.0579485474226127,0.6768319035481782,,,,0.02715673757393492,28.402721405029297,8335.426326585002,0.022546512375430004,16.155229568481445,4547.885341719259,0.033391566995119734,28.852434158325195,15849.911965581588,0.02772060462486871,28.41385841369629,11370.599161177874,0.33713883163018515,0.6977475926797843,0.9949346073778126,-0.36060876104959927,0.6770394905321182,0.44646836560922065,4.247636382047159
PRISM_lens_BR_000008,4,3.364186443743266,0.9561369550055057,0.6607124010482164,0.1329811585940548,0.075585732546509,1.7593420625014062,0.03393465275049728,6.203488349914551,576.0273276674561,0.017050990401382644,9.908003807067871,1159.933051451575,0.008103634657866786,12.43106460571289,1030.59642251255,0.013997675906524384,8.151823997497559,1193.4771023010835,0.7909275090825213,0.631613857565845,0.030952919151886936,0.1593136515166762,0.6040803334521684,0.9727069099779715,2.837510503674428
PRISM_lens_BR_000010,3,1.7941564493449642,2.3919512234135647,0.28622828023798796,0.1294207518207079,0.06053431182004208,2.137973455541266,0.02744421211542759,13.180885314941406,2788.6989719020203,0.032561720391693666,22.127716064453125,4350.265153658576,0.0180125709102237,28.170692443847656,6143.691567492671,0.016063665455086633,11.49003791809082,3700.9563287799247,0.3072808097231933,0.8575694201559813,-0.17550442012729206,-0.5502886104327879,0.7862544955947595,0.7055922695681918,3.562266596845058
PRISM_lens_BR_000011,3,2.66039523047611,1.5422535600590077,0.4362283636139886,0.19503068838082105,0.059188988993222565,3.295050172307438,0.023356911607699513,13.31688404083252,2049.9335156432353,0.020249191553534596,24.77338218688965,4183.980398163199,0.015636978406762744,28.484275817871094,5047.663165742531,0.014112319269248677,18.19108772277832,3830.0560568207875,0.6786633857768082,0.9783764759056266,-0.09596127710768552,-0.2997130901288185,0.804541778030436,0.6994377470769984,3.3297756805272245
PRISM_lens_BR_000012,2,2.3657142744155917,1.5416721297787823,0.6223818505936158,0.18756708347622905,0.07276708097855289,2.5776364937809157,0.02740372372102487,12.789758682250977,3507.816069370252,0.020686533171793173,16.511768341064453,4201.196255884599,0.012950119200119781,28.002416610717773,7557.9642125496175,0.01508433653209406,19.56416893005371,5065.939664308447,0.3990579993424833,0.8334200447557627,0.2032176080985186,-0.43436204541327933,0.7237378567183165,0.5905081534434634,2.2967552731853935
PRISM_lens_BR_000019,1,0.0,1.4353727880558562,0.8078101345541254,,,,0.03266387823819987,10.67811393737793,5388.521545914176,0.02588095975319234,7.954181671142578,4512.642147543607,0.012412818053386213,21.857669830322266,13078.869421436451,0.012026086439374216,11.021090507507324,6290.080297916662,0.16796641470480198,0.9627514502885158,0.3605632356457173,-0.7947850355837138,0.7044608024195479,1.711163544133198,5.641038952625234
PRISM_lens_BR_000020,2,1.8932298515585486,1.841857866068933,0.7942652342557364,0.09264496797642746,0.059635289845283365,1.5535259108622388,0.03652053029444132,19.798076629638672,3203.325054703513,0.032194646698940434,16.614294052124023,3009.7978529734537,0.01556371990603217,18.045698165893555,3478.6415295433253,0.016589840899738972,22.669471740722656,4705.623117736541,0.41754032550026215,0.08952166721245675,0.48519953177197583,0.32801865828780535,2.4030327892415833,1.9527376771541949,4.8806685420424625
PRISM_lens_BR_000021,3,1.9392254826466826,1.0392950787749933,0.7124095036158643,0.13252733531219743,0.03800814795985593,3.4868138129795834,0.026281416782388073,13.363367080688477,1785.0013262741268,0.029240793389132966,12.895515441894531,1886.4734722515568,0.018037059122915325,28.164220809936523,4672.716168496758,0.05631381830043977,19.959108352661133,3177.1608786433935,0.6260016579388492,1.044827146621143,0.5659712595365511,-0.4188254886822939,2.344084221857834,2.0259768559278206,4.863048110501461
