name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
PRISM_lens_BR_000001,2,1.1889011223377002,2.2952841436791767,0.2513017702398818,0.07923911122146726,0.054356375261273494,1.4577703321936113,0.030518631037509864,2.1594674587249756,871.1260149863374,0.02809459183407437,3.213167905807495,1004.2559815330897,0.009244360208297716,13.022890090942383,1878.7938934871927,0.01341080243778976,5.904916286468506,1434.5056548654102,0.54155320261048,0.8344953910325612,0.38714459359619313,-0.29294218842208125,0.8517030262314707,1.3420848527957967,2.996242078081508
PRISM_lens_BR_000005,2,0.9756317480195833,1.3529738000849574,0.22138899315245508,0.08981304001934234,0.06887156451136835,1.304065627905364,0.02545449343250621,6.0672478675842285,562.9852982540615,0.02234416876710713,6.088229179382324,482.79545398429036,0.010072847307074292,7.210395812988281,735.7541600926779,0.012022168819866856,9.418571472167969,865.9664945104159,0.46751008747630296,0.2905891812197279,0.6343447918717028,0.17692090625657494,1.7953160104884516,0.9941306260628872,4.249138258542616
PRISM_lens_BR_000006,6,3.9744834155014823,0.8554747588994129,0.4997081266100713,0.3862576179113531,0.3631895185951898,1.0635153222631266,0.02727474906364814,1.0065635442733765,176.16523594083264,0.018061791540804402,0.9162100553512573,147.4150831690058,0.008024574342134392,1.222130298614502,228.84746565949172,0.008728451777693746,0.8012229800224304,157.8460817951709,-0.11921600980601066,0.28406474359568845,0.07422971023491412,-0.4032807534016992,0.6307567558057946,0.5147848050045601,3.055574395940248
PRISM_lens_BR_000007,2,0.8237127786478904,1.1926010272307102,0.3952665549054499,0.094503097096687,0.06995769383046173,1.3508606691025233,0.0332952520128702,2.6778130531311035,281.71850482933223,0.019883421895093168,2.486637592315674,240.94439844199223,0.010072617084346239,3.1567587852478027,416.33908645808697,0.008513177536380166,2.5987131595611572,324.25798410680727,0.1526882590104527,0.4240795253722101,0.32243461065658285,-0.27139126636175737,0.6770394905321182,0.44646836560922065,2.9600364273733613
PRISM_lens_BR_000010,2,1.0489167704358742,1.0907820144929312,0.570354163594553,0.14551047942742526,0.024586388739758443,5.918334773261007,0.02168490679468176,3.0996036529541016,386.39344074297696,0.027286727367364504,5.26331901550293,657.4869418670423,0.012209888272772118,7.644824504852295,936.7705948092043,0.00991676973947746,2.8267440795898438,431.99893869273365,0.12113233617222455,0.9615087609791301,-0.4560111299936829,-0.8403764248069057,0.7862544955947595,0.7055922695681918,4.697675048935229
PRISM_lens_BR_000011,2,2.2472170939601366,1.0776345116276582,0.6869541614395153,0.30351924040076644,0.19556841035725397,1.5519850053815625,0.021641548767491293,1.8390902280807495,344.1296846035402,0.017960408661406677,3.302966594696045,521.1559170139953,0.009635951975098292,4.716729164123535,713.3630436016247,0.010227225455839721,3.0736403465270996,608.868675106205,0.6195037368168783,0.7914711753218509,0.16888989556253436,-0.1719674385049726,0.804541778030436,0.6994377470769984,4.465184132617395
PRISM_lens_BR_000012,3,3.031151604475651,1.733693667739601,0.6821101715306603,0.182961445002439,0.06688697189212736,2.735382389525899,0.04027098413001756,28.402774810791016,14829.339052287396,0.030059310784049505,28.44632339477539,15002.908780551283,0.026359286213080247,28.424915313720703,16834.396715419367,0.024560205930294753,28.424955368041992,15046.677575718146,0.01579705014077962,0.13768940651567865,0.0031628654447462645,-0.12189235637489898,0.7237378567183165,0.5905081534434634,1.1792560907402065
PRISM_lens_BR_000016,4,1.94059756451545,1.081907060482472,0.5687785358243346,0.14313037044371563,0.06330095014016658,2.2611093534423046,0.02424586366202195,6.86294412612915,1225.1316508282907,0.02926325918861427,8.5029296875,1226.6968445917591,0.019845830851084025,28.27109146118164,4549.07555939164,0.015321135033806745,10.435101509094238,2384.0577068906277,0.7228350089647017,1.4243509765020879,0.7214487882151815,-0.7015159675373863,1.3821142752905262,0.8923691032686182,4.008613539420159
PRISM_lens_BR_000017,2,3.2176116145641176,2.236720823775474,0.28893249622446293,0.10688301579243924,0.046516694216352766,2.297734557303621,0.022185277698110434,15.464293479919434,1607.511465352145,0.027564968558456818,18.602439880371094,2884.203097881429,0.019002774191390605,28.685226440429688,8116.224572545849,0.017238094747103125,23.973264694213867,4181.604773919098,1.037972259372216,1.7579999403055817,0.40329285979795537,-0.7200276809333659,1.2534228246950265,0.8992196472138819,3.932325489882872
PRISM_lens_BR_000019,2,2.1637412497415234,1.2504593279799794,0.4469575494256072,0.4633382166509197,0.38182688596427433,1.2134771900118944,0.033139103075417904,1.9767804145812988,665.9682187832077,0.017529994358716005,4.757149696350098,821.6251377419685,0.019834533696854652,6.102390766143799,1782.5102300015278,0.01300800825277252,6.149730205535889,1187.392665672116,0.6278521442309272,1.0689463166223774,0.3998016098429103,-0.4410941723914503,0.7044608024195479,1.711163544133198,4.738451180852286
