LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
1.071,10.3239,2.420917970335966,Spiral,1.268176670855373,0.2977667985279588,20.79706922898677
1.4429,10.8,1.9184632429710475,Elliptical,6.063729812047168,0.2270859987772716,20.601264735617303
1.3223,10.69998,2.912262362935654,Lenticular,2.0851944759258143,0.3470104214112615,20.8610857635586
0.6695,9.51007,4.241562695172197,Lenticular,1.452931756990231,0.5399905958044818,21.557300645315493
0.3905,10.464,2.9038984798546568,Elliptical,5.614736056048337,0.4402164527523985,19.03413706030013
1.3528,9.99989,2.3994732351130725,Spiral,0.5313954039693497,0.285309165882126,22.17051610072059
2.1823,11.15063,1.9751046012742004,Spiral,1.3540976431687992,0.2386486378326638,20.827002512498105
0.2951,11.24375,5.522659002954178,Elliptical,4.4937917638727,1.1617878792386465,17.096960380633405
0.6101,10.29593,1.082632442757351,Elliptical,2.246950313589559,0.1572245140132487,20.220578675864083
0.8472,9.60119,1.2309184709823222,Spiral,1.0649461391955966,0.1424662068021993,20.821134188446973
2.5326,10.30184,3.5865207165528235,Spiral,0.655113389810356,0.4455637297498905,22.616116993703898
0.3336,9.60024,4.340031923276258,Spiral,1.254381615246374,0.7176746613096574,20.21757376526289
0.7397,10.49991,11.668447110669698,Spiral,0.9592830638176132,1.257297865326701,19.30266666086209
1.0375,9.56421,2.773688576091356,Irregular,0.481400726990444,0.343447819233895,22.397660561020103
1.4239,9.52327,2.322953088103143,Spiral,0.7625574614369856,0.275173393981921,21.90620973827988
0.34,11.19915,4.527606147251514,Elliptical,5.158868321064626,1.4225564637337615,17.172260030804203
1.9252,10.85001,1.2054147298704805,Elliptical,3.8144264555587664,0.1434534386712835,20.821959652898418
3.1384,10.59807,1.210637646627551,Lenticular,1.3503373597699817,0.2176581117736534,23.252641096576493
1.1701,9.97277,3.1480945795659583,Elliptical,2.5280641547982965,0.3810538031319295,21.740864056400422
3.7911,10.14723,2.0804604424595663,Spiral,0.9342184624189248,0.2728038793203963,22.946385748480687
0.9322,9.51623,3.313324894124499,Lenticular,1.5045724331390562,0.3610099448217576,22.35869061562159
0.9504,9.64361,3.0183073460834633,Spiral,1.3250454560424196,0.3734265018365522,22.071400448585777
0.5933,10.0,3.046241274532068,Spiral,1.121383746823572,0.3430166394041215,20.0359571238101
1.3626,11.0,3.0707056361899903,Elliptical,2.989628559332933,0.364899254222161,20.202030515060702
1.8415,10.5504,1.5144593269736244,Elliptical,5.183849679319551,0.1795957068264617,21.60576723447268
0.12,9.5378,1.1676769770894666,Spiral,0.5856947398114154,0.5325987611218163,18.457440542832728
1.2101,10.9504,3.5252362840021725,Elliptical,6.758235831245235,0.4245474858776479,20.01641765911424
0.86,9.63386,3.298601672722198,Spiral,0.769929806287199,0.3833554963506949,21.797100446443235
0.9948,10.41215,2.7197398011217957,Spiral,0.8283463267352973,0.2916429532797057,20.888682710957355
1.439,10.0382,2.4890634191310514,Spiral,0.8343931705394616,0.2946706696997387,22.01878084028695
0.3048,9.69986,3.010959152668814,Lenticular,1.5039968238217325,0.7199057497908385,20.392874793954917
0.9945,9.64651,4.802473069307701,Elliptical,3.31582744229663,0.3239791928078119,22.212349857197093
1.6444,10.4999,2.964914156879989,Elliptical,3.1615446547760726,0.349997579296758,21.553036130594
0.7993,10.38251,3.3063770643901473,Elliptical,2.182847675703949,0.326338175937174,20.017582389676296
1.1938,9.78132,3.4851360758011793,Spiral,0.8422086347307881,0.4205485289903921,22.234324391474665
1.2916,10.33711,3.0725353325536675,Spiral,0.9629453594877242,0.367001213279807,21.51316032666684
0.2301,10.60802,3.5318186292443596,Elliptical,3.958594375448554,0.7312634336258492,17.821780539283626
1.6519,10.75492,1.1846390420733148,Elliptical,2.7492151771918767,0.1398508304480931,21.103387517132767
0.4197,10.00308,1.806152115278003,Lenticular,1.4582265798453906,0.2634727287780423,20.08097400706047
0.8432,10.57448,0.9846228492982246,Elliptical,3.562267776391213,0.1066852213870967,20.269500000707076
0.4432,10.2493,1.0442804335840739,Elliptical,3.0885969634554766,0.1314052005341852,19.890454019581323
0.6208,10.54971,1.8314958229952394,Spiral,1.007893152020464,0.2169761573578019,19.143907149270664
1.35,9.62147,1.835705501231588,Lenticular,1.649240075483189,0.218313707342029,22.244175916697344
0.8138,11.14935,4.979491617873951,Elliptical,3.628113940796675,0.4574351499341352,18.88036664680156
0.3306,10.84974,5.236101613410006,Lenticular,1.0771174641799612,1.0205275321790652,18.019407828852984
