LP_zfinal,LP_mass_med_PDF,Reff_kpc,nsersic,rearc_arcsec,mag,best_filter
2.8626,10.03137,1.7181314891546944,1.1304507866951976,0.2200607691158501,24.243694090886372,f277w
2.1989,10.05618,0.9322696391478564,6.0524689102768034,0.1127755159870521,22.452279110930636,f277w
0.1606,10.88507,3.015057123387316,4.522466066581566,1.0898816368520978,17.104692884937414,f115w
1.2048,10.62047,2.9059122961301957,1.099985619755855,0.3501821421403916,20.84190104410384,f277w
1.5141,10.15733,4.815805562439435,1.680696542200527,0.5688977089976001,21.45615864693047,f277w
1.0696,10.05013,0.9324827555852309,3.056993475506037,0.1147235085893025,20.62418789204601,f277w
1.7024,10.00193,2.4816005684300833,2.152663268412623,0.2931549681209908,22.043302104595476,f277w
1.4412,10.18157,0.6162432160395331,3.249710485390632,0.0729485623043506,22.31533879326156,f277w
3.1258,11.15,1.0339513558307056,5.186367319372382,0.1359175801937965,21.523622176416907,f444w
2.3696,10.13154,1.4339714789508407,1.2932793562905112,0.1757219773418691,22.01706204202436,f277w
3.7852,10.35675,0.7369877581392169,1.8316735288193708,0.1036706521475779,21.796864525222013,f444w
1.226,10.05121,3.043533336881394,0.5094821039814078,0.3658706713633357,21.90616187586203,f277w
0.8803,10.71416,5.326586389363488,4.283716330626214,0.688105792453482,20.314446028936786,f150w
2.7714,10.66677,3.5942509709007755,1.2940468076844314,0.4563607833983109,22.206687645076716,f277w
0.9995,10.71307,9.944028220895186,6.307104287746286,1.2417989299576109,21.818697935342207,f150w
3.3603,10.44426,2.280673895965537,1.0839815906842178,0.3070392947491174,22.8766285239837,f444w
1.4409,10.04802,3.4681416397032483,1.0620372103203255,0.4105502649026874,22.164847197017572,f277w
1.4524,10.10441,0.24876954025420273,1.7873639304458666,0.0294364474204481,22.39240890924495,f277w
3.3179,10.99361,0.8761265849056705,0.9731287263317636,0.1174387558007976,21.83148678052614,f444w
2.5186,10.39804,0.596647046522817,4.059459043438835,0.0740327975492357,22.30504062986651,f277w
1.0156,10.44498,2.037150357960144,1.4990524245227956,0.253453114003303,20.615470591936987,f277w
0.9366,10.89992,2.2111445167314234,3.160458410856524,0.2806873686838935,20.211686227948164,f150w
2.2559,10.70039,0.5392762472421344,2.381124811941664,0.0655052516764405,21.7174163958032,f277w
0.9856,10.04474,4.153481379259847,0.9839030313074352,0.5204273547518864,22.62576686293049,f150w
2.6974,10.14709,3.445302148226775,0.751873547735943,0.4344278151983613,23.553534608346627,f277w
2.4153,10.44987,0.4936395103505815,3.6039195904076697,0.0607173564387898,22.897357689555815,f277w
3.4353,10.25469,0.9629611790141505,2.322021229981493,0.1306432122845308,22.43880798058364,f444w
3.0514,10.92402,1.4105573010285086,0.9148634449753658,0.1840477332352513,21.931174918492815,f444w
1.3321,10.79146,1.7232486294339215,1.9536817043991648,0.2051880804963534,20.398387517108723,f277w
0.54,10.64072,3.4590776940594794,2.0617612209067793,0.5444851896819776,19.42480157829312,f150w
1.1626,10.09983,1.9983855207913934,1.5299480172848503,0.2421400419814914,21.36802653571389,f277w
2.3832,10.04312,1.5282826568439063,0.8076687067613681,0.1874847881429758,23.583635112999993,f277w
0.6568,10.39587,2.3480453233053007,2.227071731166647,0.3373514517727918,20.338779008929677,f150w
1.4538,11.11239,6.961323543847711,5.259508394488268,0.8236808646958816,19.725427838863148,f277w
0.8237,10.82664,2.879687299186408,4.989657518062836,0.3798080302204126,20.095238359235367,f150w
0.3687,10.0115,0.8410038186488653,7.7223684588733486,0.1646580307805421,20.282214849286113,f115w
0.8775,10.34826,1.5747736638628054,8.999995805898005,0.2036273655020869,21.169555935891328,f150w
1.6294,11.0,5.044474149242509,0.8132836989036127,0.5954290024812022,20.51490548115394,f277w
1.5084,11.09675,1.9425778025502014,3.5592588577479787,0.2295057471139161,20.13851200180096,f277w
1.4618,10.68719,3.6054173446547644,0.7332467581004078,0.4264879596103192,21.090994931706327,f277w
